Area,Year,Labor Force,Employed,Unemployed,Unemployment Rate                                                                                                                                                                      
New York County,2022,918233.3333333334,875650.0,42566.666666666664,4.633333333333334
New York County,2023,935308.3333333334,892341.6666666666,42983.333333333336,4.591666666666667
New York County,2024,937583.3333333334,892116.6666666666,45458.333333333336,4.841666666666667
New York County,2025,935600.0,890700.0,44900.0,4.8
New York State,2001,9119691.666666666,8675316.666666666,444383.3333333333,4.875
New York State,2002,9289150.0,8712550.0,576616.6666666666,6.191666666666666
New York State,2003,9271175.0,8678308.333333334,592841.6666666666,6.3999999999999995
New York State,2004,9345808.333333334,8801000.0,544800.0,5.841666666666666
New York State,2005,9432575.0,8964850.0,467700.0,4.958333333333333
New York State,2006,9492458.333333334,9067633.333333334,424833.3333333333,4.458333333333333
New York State,2007,9478800.0,9059700.0,419091.6666666667,4.408333333333333
New York State,2008,9611641.666666666,9094558.333333334,517100.0,5.358333333333333
New York State,2009,9648575.0,8836975.0,811600.0,8.416666666666666
New York State,2010,9633200.0,8790758.333333334,842450.0,8.741666666666667
New York State,2011,9579466.666666666,8778533.333333334,800908.3333333334,8.366666666666667
New York State,2012,9685083.333333334,8847550.0,837550.0,8.641666666666667
New York State,2013,9759683.333333334,8994841.666666666,764833.3333333334,7.841666666666666
New York State,2014,9684591.666666666,9075725.0,608866.6666666666,6.283333333333334
New York State,2015,9736975.0,9227741.666666666,509233.3333333333,5.2250000000000005
New York State,2016,9768033.333333334,9291883.333333334,476141.6666666667,4.875
New York State,2017,9834175.0,9378166.666666666,456033.3333333333,4.641666666666667
New York State,2018,9828608.333333334,9425783.333333334,402816.6666666667,4.083333333333333
New York State,2019,9862816.666666666,9479775.0,383041.6666666667,3.8833333333333333
New York State,2020,9569491.666666666,8631416.666666666,938075.0,9.866666666666667
New York State,2021,9540725.0,8864558.333333334,676175.0,7.1000000000000005
New York State,2022,9620700.0,9205466.666666666,415225.0,4.316666666666666
New York State,2023,9773375.0,9376666.666666666,396691.6666666667,4.058333333333334
New York State,2024,9834600.0,9411766.666666666,422850.0,4.308333333333334
New York State,2025,9776300.0,9326800.0,449500.0,4.6
Newburgh City,2001,11341.666666666666,10758.333333333334,583.3333333333334,5.1499999999999995
Newburgh City,2002,11525.0,10841.666666666666,666.6666666666666,5.8500000000000005
Newburgh City,2003,11600.0,10816.666666666666,791.6666666666666,6.825
Newburgh City,2004,11633.333333333334,10850.0,766.6666666666666,6.733333333333333
Newburgh City,2005,11625.0,10933.333333333334,675.0,5.866666666666667
Newburgh City,2006,11600.0,10933.333333333334,666.6666666666666,5.708333333333333
Newburgh City,2007,11425.0,10775.0,650.0,5.591666666666666
Newburgh City,2008,11491.666666666666,10633.333333333334,858.3333333333334,7.5
Newburgh City,2009,11583.333333333334,10275.0,1300.0,11.116666666666667
Newburgh City,2010,12891.666666666666,11575.0,1291.6666666666667,10.141666666666667
Newburgh City,2011,12625.0,11425.0,1208.3333333333333,9.583333333333334
Newburgh City,2012,12600.0,11325.0,1308.3333333333333,10.266666666666667
Newburgh City,2013,12450.0,11316.666666666666,1133.3333333333333,9.1
Newburgh City,2014,12058.333333333334,11208.333333333334,841.6666666666666,7.0249999999999995
Newburgh City,2015,12125.0,11383.333333333334,733.3333333333334,6.05
Newburgh City,2016,12100.0,11416.666666666666,691.6666666666666,5.7
Newburgh City,2017,12441.666666666666,11716.666666666666,733.3333333333334,5.808333333333334
Newburgh City,2018,12583.333333333334,11941.666666666666,641.6666666666666,5.133333333333334
Newburgh City,2019,12775.0,12158.333333333334,616.6666666666666,4.858333333333333
Newburgh City,2020,12575.0,11191.666666666666,1383.3333333333333,10.916666666666666
Newburgh City,2021,12341.666666666666,11525.0,825.0,6.666666666666667
Newburgh City,2022,12575.0,11991.666666666666,600.0,4.791666666666667
Newburgh City,2023,12741.666666666666,12158.333333333334,575.0,4.6000000000000005
Newburgh City,2024,13000.0,12391.666666666666,591.6666666666666,4.658333333333333
Newburgh City,2025,12900.0,12200.0,700.0,5.1
Newburgh Town,2001,14758.333333333334,14241.666666666666,516.6666666666666,3.5583333333333336
Newburgh Town,2002,15275.0,14600.0,675.0,4.408333333333333
Newburgh Town,2003,15691.666666666666,14975.0,716.6666666666666,4.55
Newburgh Town,2004,16000.0,15275.0,741.6666666666666,4.583333333333333
Newburgh Town,2005,16275.0,15591.666666666666,675.0,4.091666666666667
Newburgh Town,2006,16400.0,15708.333333333334,658.3333333333334,4.1000000000000005
Newburgh Town,2007,16350.0,15675.0,658.3333333333334,4.033333333333333
Newburgh Town,2008,16516.666666666668,15658.333333333334,866.6666666666666,5.208333333333333
Newburgh Town,2009,16633.333333333332,15225.0,1400.0,8.441666666666666
Newburgh Town,2010,16225.0,14858.333333333334,1358.3333333333333,8.416666666666666
Newburgh Town,2011,16425.0,15158.333333333334,1266.6666666666667,7.741666666666667
Newburgh Town,2012,16425.0,15091.666666666666,1350.0,8.25
Newburgh Town,2013,16325.0,15116.666666666666,1208.3333333333333,7.425
Newburgh Town,2014,15916.666666666666,15000.0,916.6666666666666,5.716666666666666
Newburgh Town,2015,16133.333333333334,15375.0,783.3333333333334,4.7749999999999995
Newburgh Town,2016,16166.666666666666,15433.333333333334,708.3333333333334,4.441666666666666
Newburgh Town,2017,16608.333333333332,15916.666666666666,700.0,4.233333333333333
Newburgh Town,2018,16958.333333333332,16316.666666666666,641.6666666666666,3.8083333333333336
Newburgh Town,2019,17491.666666666668,16858.333333333332,616.6666666666666,3.525
Newburgh Town,2020,17058.333333333332,15733.333333333334,1325.0,7.783333333333334
Newburgh Town,2021,16975.0,16166.666666666666,808.3333333333334,4.7749999999999995
Newburgh Town,2022,17375.0,16816.666666666668,566.6666666666666,3.2083333333333335
Newburgh Town,2023,17666.666666666668,17066.666666666668,591.6666666666666,3.4250000000000003
Newburgh Town,2024,16033.333333333334,15400.0,641.6666666666666,3.908333333333333
Newburgh Town,2025,15900.0,15200.0,700.0,4.5
Niagara,2001,108516.66666666667,102550.0,5966.666666666667,5.483333333333333
Niagara,2002,111208.33333333333,104108.33333333333,7100.0,6.383333333333333
Niagara,2003,111258.33333333333,103841.66666666667,7425.0,6.691666666666666
Niagara,2004,111333.33333333333,104366.66666666667,6958.333333333333,6.233333333333333
Niagara,2005,111641.66666666667,105433.33333333333,6208.333333333333,5.566666666666666
Niagara,2006,112250.0,106241.66666666667,6008.333333333333,5.358333333333333
Niagara,2007,111133.33333333333,105308.33333333333,5850.0,5.241666666666666
Niagara,2008,113116.66666666667,105616.66666666667,7500.0,6.641666666666667
Niagara,2009,113733.33333333333,103033.33333333333,10708.333333333334,9.391666666666667
Niagara,2010,108008.33333333333,97375.0,10600.0,9.808333333333334
Niagara,2011,105766.66666666667,96025.0,9750.0,9.216666666666667
Niagara,2012,105625.0,95633.33333333333,10000.0,9.458333333333334
Niagara,2013,104975.0,95858.33333333333,9125.0,8.683333333333334
Niagara,2014,101425.0,94216.66666666667,7175.0,7.066666666666666
Niagara,2015,100975.0,94700.0,6258.333333333333,6.208333333333333
Niagara,2016,100283.33333333333,94341.66666666667,5941.666666666667,5.908333333333334
Niagara,2017,101283.33333333333,95058.33333333333,6225.0,6.141666666666667
Niagara,2018,101216.66666666667,95958.33333333333,5241.666666666667,5.2
Niagara,2019,100983.33333333333,96191.66666666667,4775.0,4.758333333333334
Niagara,2020,99550.0,89491.66666666667,10033.333333333334,10.033333333333333
Niagara,2021,97341.66666666667,91816.66666666667,5533.333333333333,5.666666666666667
Niagara,2022,97816.66666666667,94008.33333333333,3816.6666666666665,3.9
Niagara,2023,99341.66666666667,95291.66666666667,4033.3333333333335,4.058333333333334
Niagara,2024,98566.66666666667,94441.66666666667,4133.333333333333,4.2
Niagara,2025,98600.0,93200.0,5300.0,5.4
Niagara County,2001,108516.66666666667,102550.0,5966.666666666667,5.483333333333333
Niagara County,2002,111208.33333333333,104108.33333333333,7100.0,6.383333333333333
Niagara County,2003,111258.33333333333,103841.66666666667,7425.0,6.691666666666666
Niagara County,2004,111333.33333333333,104366.66666666667,6958.333333333333,6.233333333333333
Niagara County,2005,111641.66666666667,105433.33333333333,6208.333333333333,5.566666666666666
Niagara County,2006,112250.0,106241.66666666667,6008.333333333333,5.358333333333333
Niagara County,2007,111133.33333333333,105308.33333333333,5850.0,5.241666666666666
Niagara County,2008,113116.66666666667,105616.66666666667,7500.0,6.641666666666667
Niagara County,2009,113733.33333333333,103033.33333333333,10708.333333333334,9.391666666666667
Niagara County,2010,108008.33333333333,97375.0,10600.0,9.808333333333334
Niagara County,2011,105766.66666666667,96025.0,9750.0,9.216666666666667
Niagara County,2012,105625.0,95633.33333333333,10000.0,9.458333333333334
Niagara County,2013,104975.0,95858.33333333333,9125.0,8.683333333333334
Niagara County,2014,101425.0,94216.66666666667,7175.0,7.066666666666666
Niagara County,2015,100975.0,94700.0,6258.333333333333,6.208333333333333
Niagara County,2016,100283.33333333333,94341.66666666667,5941.666666666667,5.908333333333334
Niagara County,2017,101283.33333333333,95058.33333333333,6225.0,6.141666666666667
Niagara County,2018,101216.66666666667,95958.33333333333,5241.666666666667,5.2
Niagara County,2019,100983.33333333333,96191.66666666667,4775.0,4.758333333333334
Niagara County,2020,99550.0,89491.66666666667,10033.333333333334,10.033333333333333
Niagara County,2021,97341.66666666667,91816.66666666667,5533.333333333333,5.666666666666667
Niagara County,2022,97816.66666666667,94008.33333333333,3816.6666666666665,3.9
Niagara County,2023,99341.66666666667,95291.66666666667,4033.3333333333335,4.058333333333334
Niagara County,2024,98566.66666666667,94441.66666666667,4133.333333333333,4.2
Niagara County,2025,98600.0,93200.0,5300.0,5.4
Niagara Falls City,2001,24191.666666666668,22491.666666666668,1708.3333333333333,7.041666666666667
Niagara Falls City,2002,24675.0,22650.0,2041.6666666666667,8.241666666666667
Niagara Falls City,2003,24391.666666666668,22350.0,2025.0,8.275
Niagara Falls City,2004,24158.333333333332,22308.333333333332,1850.0,7.658333333333334
Niagara Falls City,2005,24033.333333333332,22400.0,1641.6666666666667,6.8500000000000005
Niagara Falls City,2006,24016.666666666668,22408.333333333332,1591.6666666666667,6.658333333333334
Niagara Falls City,2007,23591.666666666668,22066.666666666668,1541.6666666666667,6.566666666666666
Niagara Falls City,2008,24041.666666666668,22033.333333333332,2016.6666666666667,8.424999999999999
Niagara Falls City,2009,24191.666666666668,21458.333333333332,2733.3333333333335,11.333333333333334
Niagara Falls City,2010,23383.333333333332,20516.666666666668,2858.3333333333335,12.200000000000001
Niagara Falls City,2011,22808.333333333332,20208.333333333332,2600.0,11.391666666666666
Niagara Falls City,2012,22808.333333333332,20108.333333333332,2700.0,11.808333333333332
Niagara Falls City,2013,22508.333333333332,20141.666666666668,2375.0,10.533333333333333
Niagara Falls City,2014,21616.666666666668,19758.333333333332,1866.6666666666667,8.608333333333333
Niagara Falls City,2015,21475.0,19833.333333333332,1650.0,7.683333333333334
Niagara Falls City,2016,21275.0,19716.666666666668,1566.6666666666667,7.341666666666666
Niagara Falls City,2017,21516.666666666668,19833.333333333332,1675.0,7.883333333333333
Niagara Falls City,2018,21391.666666666668,19966.666666666668,1433.3333333333333,6.625
Niagara Falls City,2019,21208.333333333332,19941.666666666668,1258.3333333333333,5.8999999999999995
Niagara Falls City,2020,21375.0,18516.666666666668,2850.0,13.225
Niagara Falls City,2021,20575.0,19000.0,1575.0,7.625
Niagara Falls City,2022,20458.333333333332,19458.333333333332,1000.0,4.883333333333334
Niagara Falls City,2023,20791.666666666668,19741.666666666668,1075.0,5.1499999999999995
Niagara Falls City,2024,20833.333333333332,19733.333333333332,1091.6666666666667,5.216666666666667
Niagara Falls City,2025,20900.0,19500.0,1400.0,6.8
North Country,2001,188116.66666666666,177525.0,10600.0,5.641666666666667
North Country,2002,192016.66666666666,180141.66666666666,11875.0,6.216666666666666
North Country,2003,191183.33333333334,178633.33333333334,12566.666666666666,6.583333333333333
North Country,2004,191441.66666666666,178791.66666666666,12625.0,6.633333333333333
North Country,2005,193358.33333333334,182100.0,11241.666666666666,5.825
North Country,2006,195716.66666666666,184941.66666666666,10791.666666666666,5.508333333333333
North Country,2007,193733.33333333334,183083.33333333334,10666.666666666666,5.5
North Country,2008,195375.0,182250.0,13141.666666666666,6.75
North Country,2009,196308.33333333334,178091.66666666666,18225.0,9.291666666666666
North Country,2010,196391.66666666666,177208.33333333334,19175.0,9.758333333333333
North Country,2011,191266.66666666666,172525.0,18741.666666666668,9.808333333333334
North Country,2012,189466.66666666666,170608.33333333334,18841.666666666668,9.941666666666666
North Country,2013,188208.33333333334,171016.66666666666,17191.666666666668,9.133333333333333
North Country,2014,181808.33333333334,168325.0,13475.0,7.416666666666667
North Country,2015,177541.66666666666,165791.66666666666,11741.666666666666,6.641666666666667
North Country,2016,176066.66666666666,165283.33333333334,10783.333333333334,6.133333333333333
North Country,2017,178508.33333333334,167575.0,10933.333333333334,6.125
North Country,2018,178550.0,169283.33333333334,9266.666666666666,5.191666666666666
North Country,2019,177716.66666666666,168950.0,8775.0,4.933333333333334
North Country,2020,174533.33333333334,160675.0,13875.0,7.95
North Country,2021,172466.66666666666,163866.66666666666,8616.666666666666,5.0
North Country,2022,171450.0,164766.66666666666,6666.666666666667,3.9
North Country,2023,173441.66666666666,166383.33333333334,7083.333333333333,4.066666666666666
North Country,2024,170333.33333333334,163266.66666666666,7091.666666666667,4.158333333333333
North Country,2025,168400.0,159300.0,9000.0,5.4
North Hempstead Town,2001,110000.0,106141.66666666667,3850.0,3.516666666666667
North Hempstead Town,2002,111641.66666666667,106733.33333333333,4916.666666666667,4.416666666666667
North Hempstead Town,2003,111566.66666666667,106725.0,4833.333333333333,4.308333333333334
North Hempstead Town,2004,112500.0,107800.0,4716.666666666667,4.191666666666666
North Hempstead Town,2005,114083.33333333333,109841.66666666667,4233.333333333333,3.7083333333333335
North Hempstead Town,2006,115416.66666666667,111483.33333333333,3925.0,3.391666666666667
North Hempstead Town,2007,114991.66666666667,111183.33333333333,3816.6666666666665,3.3166666666666664
North Hempstead Town,2008,115275.0,110275.0,4983.333333333333,4.325
North Hempstead Town,2009,114408.33333333333,107050.0,7366.666666666667,6.425
North Hempstead Town,2010,110808.33333333333,103441.66666666667,7366.666666666667,6.6499999999999995
North Hempstead Town,2011,109633.33333333333,102741.66666666667,6891.666666666667,6.283333333333334
North Hempstead Town,2012,110841.66666666667,103708.33333333333,7108.333333333333,6.425
North Hempstead Town,2013,111616.66666666667,105475.0,6150.0,5.516666666666667
North Hempstead Town,2014,109983.33333333333,105133.33333333333,4850.0,4.425
North Hempstead Town,2015,112150.0,107775.0,4358.333333333333,3.891666666666667
North Hempstead Town,2016,113091.66666666667,108900.0,4183.333333333333,3.6833333333333336
North Hempstead Town,2017,116375.0,112050.0,4341.666666666667,3.733333333333333
North Hempstead Town,2018,117008.33333333333,113158.33333333333,3833.3333333333335,3.2916666666666665
North Hempstead Town,2019,118000.0,114400.0,3633.3333333333335,3.0666666666666664
North Hempstead Town,2020,115175.0,106633.33333333333,8558.333333333334,7.491666666666667
North Hempstead Town,2021,115591.66666666667,110800.0,4800.0,4.158333333333333
North Hempstead Town,2022,118016.66666666667,114875.0,3150.0,2.65
North Hempstead Town,2023,119625.0,116175.0,3458.3333333333335,2.891666666666667
North Hempstead Town,2024,117475.0,113966.66666666667,3508.3333333333335,2.975
North Hempstead Town,2025,115800.0,112200.0,3700.0,3.2
North Tonawanda City,2001,17566.666666666668,16766.666666666668,825.0,4.666666666666667
North Tonawanda City,2002,17866.666666666668,16891.666666666668,966.6666666666666,5.441666666666666
North Tonawanda City,2003,17766.666666666668,16733.333333333332,1033.3333333333333,5.7749999999999995
North Tonawanda City,2004,17750.0,16741.666666666668,1008.3333333333334,5.691666666666666
North Tonawanda City,2005,17791.666666666668,16916.666666666668,875.0,4.866666666666666
North Tonawanda City,2006,17825.0,16950.0,858.3333333333334,4.85
North Tonawanda City,2007,17508.333333333332,16700.0,791.6666666666666,4.575
North Tonawanda City,2008,17708.333333333332,16700.0,1000.0,5.675
North Tonawanda City,2009,17733.333333333332,16200.0,1525.0,8.616666666666667
North Tonawanda City,2010,16866.666666666668,15416.666666666666,1483.3333333333333,8.708333333333334
North Tonawanda City,2011,16541.666666666668,15191.666666666666,1358.3333333333333,8.174999999999999
North Tonawanda City,2012,16458.333333333332,15100.0,1358.3333333333333,8.333333333333334
North Tonawanda City,2013,16366.666666666666,15108.333333333334,1250.0,7.716666666666666
North Tonawanda City,2014,15808.333333333334,14816.666666666666,983.3333333333334,6.266666666666667
North Tonawanda City,2015,15716.666666666666,14883.333333333334,825.0,5.333333333333333
North Tonawanda City,2016,15608.333333333334,14808.333333333334,800.0,5.1499999999999995
North Tonawanda City,2017,15725.0,14883.333333333334,850.0,5.433333333333334
North Tonawanda City,2018,15741.666666666666,15033.333333333334,700.0,4.4
North Tonawanda City,2019,15708.333333333334,15100.0,641.6666666666666,3.966666666666667
North Tonawanda City,2020,15433.333333333334,14000.0,1416.6666666666667,9.166666666666666
North Tonawanda City,2021,15100.0,14375.0,733.3333333333334,4.925
North Tonawanda City,2022,15233.333333333334,14708.333333333334,516.6666666666666,3.408333333333333
North Tonawanda City,2023,15441.666666666666,14908.333333333334,533.3333333333334,3.4333333333333336
North Tonawanda City,2024,15058.333333333334,14483.333333333334,566.6666666666666,3.733333333333333
North Tonawanda City,2025,15000.0,14300.0,700.0,4.6
Oneida County,2001,109366.66666666667,104358.33333333333,4991.666666666667,4.55
Oneida County,2002,111016.66666666667,105075.0,5933.333333333333,5.341666666666666
Oneida County,2003,110608.33333333333,104541.66666666667,6066.666666666667,5.4750000000000005
Oneida County,2004,110300.0,104525.0,5783.333333333333,5.241666666666666
Oneida County,2005,111175.0,105858.33333333333,5308.333333333333,4.7749999999999995
Oneida County,2006,110916.66666666667,106108.33333333333,4808.333333333333,4.333333333333333
Oneida County,2007,109708.33333333333,105091.66666666667,4616.666666666667,4.208333333333333
Oneida County,2008,110425.0,104533.33333333333,5866.666666666667,5.333333333333333
Oneida County,2009,110650.0,102350.0,8291.666666666666,7.483333333333333
Oneida County,2010,112341.66666666667,103600.0,8750.0,7.791666666666667
Oneida County,2011,109133.33333333333,100341.66666666667,8800.0,8.05
Oneida County,2012,108400.0,99350.0,9058.333333333334,8.358333333333333
Oneida County,2013,107116.66666666667,98975.0,8175.0,7.616666666666667
Oneida County,2014,103033.33333333333,96691.66666666667,6341.666666666667,6.141666666666667
Oneida County,2015,101958.33333333333,96483.33333333333,5475.0,5.375
Oneida County,2016,101691.66666666667,96700.0,5008.333333333333,4.95
Oneida County,2017,103666.66666666667,98508.33333333333,5150.0,4.983333333333333
Oneida County,2018,103150.0,98583.33333333333,4558.333333333333,4.408333333333333
Oneida County,2019,104058.33333333333,99833.33333333333,4250.0,4.083333333333333
Oneida County,2020,102758.33333333333,94716.66666666667,8033.333333333333,7.824999999999999
Oneida County,2021,100441.66666666667,95283.33333333333,5175.0,5.141666666666667
Oneida County,2022,100075.0,96433.33333333333,3616.6666666666665,3.6166666666666667
Oneida County,2023,100533.33333333333,96800.0,3733.3333333333335,3.7083333333333335
Oneida County,2024,99633.33333333333,95916.66666666667,3733.3333333333335,3.733333333333333
Oneida County,2025,98100.0,93900.0,4300.0,4.3
Onondaga,2001,229083.33333333334,219850.0,9208.333333333334,4.0249999999999995
Onondaga,2002,231891.66666666666,220408.33333333334,11466.666666666666,4.95
Onondaga,2003,231016.66666666666,219150.0,11891.666666666666,5.1499999999999995
Onondaga,2004,231058.33333333334,219200.0,11841.666666666666,5.133333333333334
Onondaga,2005,233533.33333333334,223033.33333333334,10541.666666666666,4.516666666666667
Onondaga,2006,234300.0,224283.33333333334,10025.0,4.283333333333333
Onondaga,2007,232083.33333333334,222791.66666666666,9291.666666666666,4.016666666666667
Onondaga,2008,233800.0,221800.0,11975.0,5.125
Onondaga,2009,233716.66666666666,215550.0,18141.666666666668,7.766666666666667
Onondaga,2010,237166.66666666666,217800.0,19383.333333333332,8.183333333333334
Onondaga,2011,232908.33333333334,214833.33333333334,18100.0,7.766666666666667
Onondaga,2012,232616.66666666666,214058.33333333334,18575.0,7.983333333333333
Onondaga,2013,231416.66666666666,215191.66666666666,16225.0,7.008333333333333
Onondaga,2014,224358.33333333334,211791.66666666666,12558.333333333334,5.6000000000000005
Onondaga,2015,222108.33333333334,211066.66666666666,11033.333333333334,4.958333333333333
Onondaga,2016,221258.33333333334,211091.66666666666,10150.0,4.583333333333333
Onondaga,2017,223791.66666666666,213400.0,10391.666666666666,4.6499999999999995
Onondaga,2018,224666.66666666666,215741.66666666666,8916.666666666666,3.966666666666667
Onondaga,2019,225675.0,217175.0,8491.666666666666,3.766666666666667
Onondaga,2020,224983.33333333334,206933.33333333334,18050.0,8.025
Onondaga,2021,221375.0,210375.0,10983.333333333334,4.9750000000000005
Onondaga,2022,222266.66666666666,214750.0,7508.333333333333,3.3833333333333333
Onondaga,2023,224000.0,216191.66666666666,7825.0,3.4916666666666667
Onondaga,2024,225975.0,218116.66666666666,7866.666666666667,3.483333333333333
Onondaga,2025,223900.0,215300.0,8600.0,3.8
Onondaga County,2001,229083.33333333334,219850.0,9208.333333333334,4.0249999999999995
Onondaga County,2002,231891.66666666666,220408.33333333334,11466.666666666666,4.95
Onondaga County,2003,231016.66666666666,219150.0,11891.666666666666,5.1499999999999995
Onondaga County,2004,231058.33333333334,219200.0,11841.666666666666,5.133333333333334
Onondaga County,2005,233533.33333333334,223033.33333333334,10541.666666666666,4.516666666666667
Onondaga County,2006,234300.0,224283.33333333334,10025.0,4.283333333333333
Onondaga County,2007,232083.33333333334,222791.66666666666,9291.666666666666,4.016666666666667
Onondaga County,2008,233800.0,221800.0,11975.0,5.125
Onondaga County,2009,233716.66666666666,215550.0,18141.666666666668,7.766666666666667
Onondaga County,2010,237166.66666666666,217800.0,19383.333333333332,8.183333333333334
Onondaga County,2011,232908.33333333334,214833.33333333334,18100.0,7.766666666666667
Onondaga County,2012,232616.66666666666,214058.33333333334,18575.0,7.983333333333333
Onondaga County,2013,231416.66666666666,215191.66666666666,16225.0,7.008333333333333
Onondaga County,2014,224358.33333333334,211791.66666666666,12558.333333333334,5.6000000000000005
Onondaga County,2015,222108.33333333334,211066.66666666666,11033.333333333334,4.958333333333333
Onondaga County,2016,221258.33333333334,211091.66666666666,10150.0,4.583333333333333
Onondaga County,2017,223791.66666666666,213400.0,10391.666666666666,4.6499999999999995
Onondaga County,2018,224666.66666666666,215741.66666666666,8916.666666666666,3.966666666666667
Onondaga County,2019,225675.0,217175.0,8491.666666666666,3.766666666666667
Onondaga County,2020,224983.33333333334,206933.33333333334,18050.0,8.025
Onondaga County,2021,221375.0,210375.0,10983.333333333334,4.9750000000000005
Onondaga County,2022,222266.66666666666,214750.0,7508.333333333333,3.3833333333333333
Onondaga County,2023,224000.0,216191.66666666666,7825.0,3.4916666666666667
Onondaga County,2024,225975.0,218116.66666666666,7866.666666666667,3.483333333333333
Onondaga County,2025,223900.0,215300.0,8600.0,3.8
Ontario County,2001,54383.333333333336,52216.666666666664,2175.0,3.975
Ontario County,2002,55058.333333333336,52175.0,2866.6666666666665,5.208333333333333
Ontario County,2003,55083.333333333336,52216.666666666664,2875.0,5.233333333333333
Ontario County,2004,55416.666666666664,52641.666666666664,2783.3333333333335,5.058333333333334
Ontario County,2005,56791.666666666664,54233.333333333336,2550.0,4.508333333333334
Ontario County,2006,56850.0,54358.333333333336,2491.6666666666665,4.366666666666666
Ontario County,2007,56125.0,53825.0,2308.3333333333335,4.108333333333333
Ontario County,2008,56541.666666666664,53666.666666666664,2883.3333333333335,5.1000000000000005
Ontario County,2009,56958.333333333336,52758.333333333336,4200.0,7.366666666666667
Ontario County,2010,56408.333333333336,52125.0,4291.666666666667,7.591666666666666
Ontario County,2011,55833.333333333336,51841.666666666664,3983.3333333333335,7.141666666666667
Ontario County,2012,55950.0,51833.333333333336,4133.333333333333,7.366666666666667
Ontario County,2013,55833.333333333336,52225.0,3600.0,6.441666666666666
Ontario County,2014,54708.333333333336,51816.666666666664,2875.0,5.2749999999999995
Ontario County,2015,54966.666666666664,52358.333333333336,2616.6666666666665,4.758333333333333
Ontario County,2016,55083.333333333336,52666.666666666664,2408.3333333333335,4.383333333333334
Ontario County,2017,55850.0,53375.0,2483.3333333333335,4.45
Ontario County,2018,56608.333333333336,54383.333333333336,2208.3333333333335,3.9
Ontario County,2019,56883.333333333336,54783.333333333336,2108.3333333333335,3.6999999999999997
Ontario County,2020,55875.0,51983.333333333336,3891.6666666666665,6.9750000000000005
Ontario County,2021,55291.666666666664,52891.666666666664,2391.6666666666665,4.341666666666667
Ontario County,2022,55675.0,53916.666666666664,1733.3333333333333,3.1333333333333333
Ontario County,2023,56100.0,54258.333333333336,1841.6666666666667,3.3000000000000003
Ontario County,2024,54366.666666666664,52566.666666666664,1825.0,3.358333333333333
Ontario County,2025,54000.0,51800.0,2200.0,4.0
Ontario-Seneca-Wayne-Yates,2001,131641.66666666666,126066.66666666667,5575.0,4.233333333333333
Ontario-Seneca-Wayne-Yates,2002,133816.66666666666,126275.0,7533.333333333333,5.641666666666667
Ontario-Seneca-Wayne-Yates,2003,133816.66666666666,126433.33333333333,7375.0,5.516666666666667
Ontario-Seneca-Wayne-Yates,2004,134041.66666666666,127016.66666666667,7008.333333333333,5.233333333333333
Ontario-Seneca-Wayne-Yates,2005,136050.0,129725.0,6333.333333333333,4.6499999999999995
Ontario-Seneca-Wayne-Yates,2006,135866.66666666666,129783.33333333333,6066.666666666667,4.466666666666667
Ontario-Seneca-Wayne-Yates,2007,133583.33333333334,127791.66666666667,5791.666666666667,4.3500000000000005
Ontario-Seneca-Wayne-Yates,2008,134550.0,127350.0,7200.0,5.358333333333333
Ontario-Seneca-Wayne-Yates,2009,135125.0,124675.0,10466.666666666666,7.741666666666667
Ontario-Seneca-Wayne-Yates,2010,132541.66666666666,121708.33333333333,10833.333333333334,8.158333333333333
Ontario-Seneca-Wayne-Yates,2011,130575.0,120450.0,10125.0,7.758333333333333
Ontario-Seneca-Wayne-Yates,2012,130708.33333333333,120266.66666666667,10450.0,7.991666666666667
Ontario-Seneca-Wayne-Yates,2013,129625.0,120475.0,9150.0,7.05
Ontario-Seneca-Wayne-Yates,2014,126216.66666666667,119041.66666666667,7183.333333333333,5.7
Ontario-Seneca-Wayne-Yates,2015,126616.66666666667,120216.66666666667,6391.666666666667,5.066666666666666
Ontario-Seneca-Wayne-Yates,2016,126308.33333333333,120383.33333333333,5900.0,4.7
Ontario-Seneca-Wayne-Yates,2017,128525.0,122600.0,5933.333333333333,4.625
Ontario-Seneca-Wayne-Yates,2018,129841.66666666667,124708.33333333333,5116.666666666667,3.9416666666666664
Ontario-Seneca-Wayne-Yates,2019,130458.33333333333,125608.33333333333,4866.666666666667,3.733333333333333
Ontario-Seneca-Wayne-Yates,2020,126966.66666666667,118008.33333333333,8958.333333333334,7.083333333333333
Ontario-Seneca-Wayne-Yates,2021,125133.33333333333,119608.33333333333,5541.666666666667,4.408333333333333
Ontario-Seneca-Wayne-Yates,2022,125366.66666666667,121366.66666666667,4000.0,3.1750000000000003
Ontario-Seneca-Wayne-Yates,2023,126058.33333333333,121875.0,4183.333333333333,3.3249999999999997
Ontario-Seneca-Wayne-Yates,2024,123050.0,118800.0,4233.333333333333,3.4416666666666664
Ontario-Seneca-Wayne-Yates,2025,122200.0,117000.0,5100.0,4.2
Orange,2001,163925.0,157908.33333333334,6008.333333333333,3.6666666666666665
Orange,2002,169016.66666666666,161633.33333333334,7408.333333333333,4.391666666666667
Orange,2003,172141.66666666666,163925.0,8191.666666666667,4.766666666666667
Orange,2004,174741.66666666666,166433.33333333334,8300.0,4.758333333333334
Orange,2005,177483.33333333334,169975.0,7525.0,4.25
